,play,situation,qtr,drive_num,pos_team,drive_plays,drive_yds,drive_time,down,yds_to_go,field_pos,home_team,away_team,game_date
113,Pass,"J. Erdmann pass complete to K. Linnainmaa for 16 yards to the PW0, 1ST DOWN VV, TOUCHDOWN, clock 05:00.",3rd Quarter,driveindex_14,Vienna Vikings,10,74,4:40,3rd,12,PW16,Vienna,Panthers,220703
114,Point after try,S. Daum kick attempt good.,3rd Quarter,driveindex_14,Vienna Vikings,10,74,4:40,1st,10,PW15,Vienna,Panthers,220703
115,Kickoff,"B. Straight kickoff 68 yards to the PW2, D. Robinson return 34 yards to the PW36, out-of-bounds (B. Straight).",3rd Quarter,driveindex_14,Vienna Vikings,10,74,4:40,1st,0,VV30,Vienna,Panthers,220703
116,Drive start,PANTHERS WROCLAW drive start at 04:32.,3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,1st,10,PW36,Vienna,Panthers,220703
117,Pass,A. Janiaczyk pass complete to P. Banat for 8 yards to the PW44 (L. Gerner;A. Watholowitsc).,3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,1st,10,PW36,Vienna,Panthers,220703
118,Pass,"A. Janiaczyk pass complete to A. Grodecki for 9 yards to the VV47, 1ST DOWN PW (B. Straight).",3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,2nd,2,PW44,Vienna,Panthers,220703
119,Penalty,PENALTY PW holding 7 yards to the PW46.,3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,1st,10,VV47,Vienna,Panthers,220703
120,Penalty,PENALTY PW illegal formation (M. Glogowski) 5 yards to the PW41.,3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,1st,17,PW46,Vienna,Panthers,220703
121,Pass,"A. Janiaczyk pass complete to J. Mazan for 25 yards to the VV34, 1ST DOWN PW (B. Straight).",3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,1st,22,PW41,Vienna,Panthers,220703
122,Pass,"A. Janiaczyk pass incomplete to A. Grodecki, dropped pass.",3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,1st,10,VV34,Vienna,Panthers,220703
123,Pass,"A. Janiaczyk pass complete to M. Stanley for 33 yards to the VV1, 1ST DOWN PW (E. Edwards).",3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,2nd,10,VV34,Vienna,Panthers,220703
124,Rush,D. Brzozowski rush for loss of 2 yards to the VV3 (L. Horvath).,3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,1st,0,VV01,Vienna,Panthers,220703
125,Pass,A. Janiaczyk pass incomplete to A. Grodecki.,3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,2nd,0,VV03,Vienna,Panthers,220703
126,Pass,"A. Janiaczyk pass incomplete to B. Dziedzic, PENALTY VV holding (S. Wimmer) 2 yards to the VV1, 1ST DOWN PW, NO PLAY.",3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,3rd,0,VV03,Vienna,Panthers,220703
127,Rush,"A. Janiaczyk rush for 1 yard to the VV0, 1ST DOWN PW, TOUCHDOWN, clock 00:44.",3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,1st,0,VV01,Vienna,Panthers,220703
128,Point after try,K. Stepien kick attempt failed (blocked) (blocked by B. Straight).,3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,1st,10,VV15,Vienna,Panthers,220703
129,Kickoff,"K. Stepien kickoff 60 yards to the VV10, J. Bouah return 68 yards to the PW22, out-of-bounds (G. Lary).",3rd Quarter,driveindex_15,Panthers Wroclaw,8,64,3:48,1st,0,PW30,Vienna,Panthers,220703
130,Drive start,VIENNA VIKINGS drive start at 00:35.,3rd Quarter,driveindex_16,Vienna Vikings,4,6,1:09,1st,10,PW22,Vienna,Panthers,220703
131,Pass,J. Erdmann pass incomplete to M. Breuler.,3rd Quarter,driveindex_16,Vienna Vikings,4,6,1:09,1st,10,PW22,Vienna,Panthers,220703
132,Rush,A. Wegan rush for 6 yards to the PW16 (G. Zec).,3rd Quarter,driveindex_16,Vienna Vikings,4,6,1:09,2nd,10,PW22,Vienna,Panthers,220703
133,Drive start,PANTHERS WROCLAW drive start at 14:21.,4th Quarter,driveindex_17,Panthers Wroclaw,5,5,2:47,1st,10,PW32,Vienna,Panthers,220703
134,Pass,A. Janiaczyk pass incomplete to B. Dziedzic (A. Watholowitsc).,4th Quarter,driveindex_17,Panthers Wroclaw,5,5,2:47,1st,10,PW32,Vienna,Panthers,220703
135,Pass,"A. Janiaczyk pass complete to M. Stanley for 10 yards to the PW42, 1ST DOWN PW, out-of-bounds (A. Watholowitsc).",4th Quarter,driveindex_17,Panthers Wroclaw,5,5,2:47,2nd,10,PW32,Vienna,Panthers,220703
136,Pass,A. Janiaczyk pass incomplete to J. Mazan.,4th Quarter,driveindex_17,Panthers Wroclaw,5,5,2:47,1st,10,PW42,Vienna,Panthers,220703
137,Rush,"A. Janiaczyk rush for loss of 5 yards to the PW37 (F. Gruensteidl), PENALTY VV holding (E. Edwards) 5 yards to the PW47, 1ST DOWN PW, NO PLAY.",4th Quarter,driveindex_17,Panthers Wroclaw,5,5,2:47,2nd,10,PW42,Vienna,Panthers,220703
138,Penalty,PENALTY PW delay of game (A. Janiaczyk) 5 yards to the PW42.,4th Quarter,driveindex_17,Panthers Wroclaw,5,5,2:47,1st,10,PW47,Vienna,Panthers,220703
139,Pass,"A. Janiaczyk pass incomplete to A. Grodecki, dropped pass.",4th Quarter,driveindex_17,Panthers Wroclaw,5,5,2:47,1st,15,PW42,Vienna,Panthers,220703
140,Pass,A. Janiaczyk pass incomplete to M. Stanley.,4th Quarter,driveindex_17,Panthers Wroclaw,5,5,2:47,2nd,15,PW42,Vienna,Panthers,220703
141,Pass,"A. Janiaczyk pass incomplete to M. Stanley, dropped pass, deadball foul, PENALTY PW delay of game 5 yards to the PW37, NO PLAY.",4th Quarter,driveindex_17,Panthers Wroclaw,5,5,2:47,3rd,15,PW42,Vienna,Panthers,220703
142,Down,4th and 20.,4th Quarter,driveindex_17,Panthers Wroclaw,5,5,2:47,3rd,20,PW37,Vienna,Panthers,220703
143,Punt,"K. Stepien punt 31 yards to the VV32, E. Edwards return 52 yards to the PW16 (K. Oldak).",4th Quarter,driveindex_17,Panthers Wroclaw,5,5,2:47,4th,20,PW37,Vienna,Panthers,220703
144,Drive start,VIENNA VIKINGS drive start at 11:34.,4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,1st,10,PW16,Vienna,Panthers,220703
145,Rush,J. Bouah rush for 6 yards to the PW10 (K. Kotlarz).,4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,1st,10,PW16,Vienna,Panthers,220703
146,Pass,"J. Erdmann pass incomplete to M. Breuler, PENALTY PW pass interference (G. Lary) 8 yards to the PW2, 1ST DOWN VV, NO PLAY.",4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,2nd,4,PW10,Vienna,Panthers,220703
147,Pass,"J. Erdmann pass complete to J. Bouah for 2 yards to the PW0, 1ST DOWN VV, TOUCHDOWN, clock 10:23.",4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,1st,0,PW02,Vienna,Panthers,220703
148,Point after try,S. Daum kick attempt failed (blocked) (blocked by G. Zec).,4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,1st,10,PW15,Vienna,Panthers,220703
149,Deadball foul,"Deadball foul, PENALTY PW personal foul 15 yards to the VV45, NO PLAY, deadball foul, PENALTY PW unsportsmanlike conduct (G. Lary) 15 yards to the PW40, NO PLAY.",4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,1st,0,VV30,Vienna,Panthers,220703
150,Down,"1st and 10, PW ball on PW20.",4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,1st,0,PW40,Vienna,Panthers,220703
151,Pass,"A. Janiaczyk pass complete to M. Stanley for 15 yards to the PW35, 1ST DOWN PW, out-of-bounds (C. Kellner).",4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,1st,10,PW20,Vienna,Panthers,220703
152,Pass,A. Janiaczyk pass complete to J. Mazan for 4 yards to the PW39 (S. Huber).,4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,1st,10,PW35,Vienna,Panthers,220703
153,Pass,A. Janiaczyk pass complete to D. Brzozowski for 4 yards to the PW43 (S. Huber;M. Wappl).,4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,2nd,6,PW39,Vienna,Panthers,220703
154,Pass,A. Janiaczyk sacked for loss of 4 yards to the PW39 (O. Kranich).,4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,3rd,2,PW43,Vienna,Panthers,220703
155,Rush,"P. Barul rush for 8 yards to the PW47, 1ST DOWN PW, out-of-bounds (T. Schnurrer).",4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,4th,6,PW39,Vienna,Panthers,220703
156,Pass,"A. Janiaczyk pass complete to A. Grodecki for 31 yards to the VV22, 1ST DOWN PW (E. Edwards).",4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,1st,10,PW47,Vienna,Panthers,220703
157,Pass,"A. Janiaczyk pass intercepted by L. Gerner at the VV2, L. Gerner return 0 yards to the VV2.",4th Quarter,driveindex_18,Panthers Wroclaw,9,0,1:11,1st,10,VV22,Vienna,Panthers,220703
158,Timeout,"Timeout Vienna Vikings, clock 08:01.",4th Quarter,driveindex_19,Vienna Vikings,3,8,2:42,1st,10,VV02,Vienna,Panthers,220703
159,Rush,A. Wegan rush for 2 yards to the VV4 (K. Oldak;R. Rosolek).,4th Quarter,driveindex_19,Vienna Vikings,3,8,2:42,1st,10,VV02,Vienna,Panthers,220703
160,Rush,J. Bouah rush for loss of 1 yard to the VV3 (D. Wesolowski;A. Idziak).,4th Quarter,driveindex_19,Vienna Vikings,3,8,2:42,2nd,8,VV04,Vienna,Panthers,220703
161,Pass,J. Erdmann pass complete to A. Botella M for 7 yards to the VV10 (K. Kotlarz).,4th Quarter,driveindex_19,Vienna Vikings,3,8,2:42,3rd,9,VV03,Vienna,Panthers,220703
162,Punt,"B. Straight punt 41 yards to the PW49, J. Mazan return 2 yards to the VV49 (F. Tartarotti).",4th Quarter,driveindex_19,Vienna Vikings,3,8,2:42,4th,2,VV10,Vienna,Panthers,220703
163,Drive start,PANTHERS WROCLAW drive start at 05:19.,4th Quarter,driveindex_20,Panthers Wroclaw,3,3,1:40,1st,10,VV49,Vienna,Panthers,220703
164,Rush,D. Brzozowski rush for 5 yards to the VV44 (V. Millauer).,4th Quarter,driveindex_20,Panthers Wroclaw,3,3,1:40,1st,10,VV49,Vienna,Panthers,220703
165,Rush,D. Brzozowski rush for loss of 2 yards to the VV46 (M. Muellner).,4th Quarter,driveindex_20,Panthers Wroclaw,3,3,1:40,2nd,5,VV44,Vienna,Panthers,220703
166,Pass,A. Janiaczyk pass incomplete to K. Fiedziuk.,4th Quarter,driveindex_20,Panthers Wroclaw,3,3,1:40,3rd,7,VV46,Vienna,Panthers,220703
167,Punt,"K. Stepien punt 39 yards to the VV7, E. Edwards return 6 yards to the VV13.",4th Quarter,driveindex_20,Panthers Wroclaw,3,3,1:40,4th,7,VV46,Vienna,Panthers,220703
168,Drive start,VIENNA VIKINGS drive start at 03:39.,4th Quarter,driveindex_21,Vienna Vikings,6,42,3:39,1st,10,VV13,Vienna,Panthers,220703
169,Ball spot,VV ball on VV12.,4th Quarter,driveindex_21,Vienna Vikings,6,42,3:39,1st,10,VV13,Vienna,Panthers,220703
170,Rush,A. Wegan rush for loss of 1 yard to the VV11 (K. Oldak).,4th Quarter,driveindex_21,Vienna Vikings,6,42,3:39,1st,10,VV12,Vienna,Panthers,220703
171,Pass,"A. Reischl pass complete to N. Rabitsch for 18 yards to the VV29, 1ST DOWN VV (D. Piatkowski;K. Oldak).",4th Quarter,driveindex_21,Vienna Vikings,6,42,3:39,2nd,11,VV11,Vienna,Panthers,220703
172,Pass,A. Reischl pass complete to M. Deininger for 8 yards to the VV37 (B. Wozniak).,4th Quarter,driveindex_21,Vienna Vikings,6,42,3:39,1st,10,VV29,Vienna,Panthers,220703
173,Rush,"A. Reischl rush for 19 yards to the PW44, 1ST DOWN VV (K. Rokicinski).",4th Quarter,driveindex_21,Vienna Vikings,6,42,3:39,2nd,2,VV37,Vienna,Panthers,220703
174,Rush,A. Reischl rush for loss of 1 yard to the PW45.,4th Quarter,driveindex_21,Vienna Vikings,6,42,3:39,1st,10,PW44,Vienna,Panthers,220703
175,Rush,A. Reischl rush for loss of 1 yard to the PW46.,4th Quarter,driveindex_21,Vienna Vikings,6,42,3:39,2nd,11,PW45,Vienna,Panthers,220703
176,End of half,"End of game, clock 00:00.",4th Quarter,driveindex_21,Vienna Vikings,6,42,3:39,3rd,12,PW46,Vienna,Panthers,220703
0,Pass,"S. Shelton pass complete to A. Platzgummer for 25 yards to the FG48, 1ST DOWN RT (D. Josiah).",1st Quarter,driveindex_1,Raiders Tirol,8,45,3:43,1st,10,RT27,Raiders,Frankfurt,220703
1,Rush,S. Shelton rush for 1 yard to the FG47 (W. Nasri).,1st Quarter,driveindex_1,Raiders Tirol,8,45,3:43,1st,10,FG48,Raiders,Frankfurt,220703
2,Rush,T. Bonatti rush for 7 yards to the FG40 (W. Nasri).,1st Quarter,driveindex_1,Raiders Tirol,8,45,3:43,2nd,9,FG47,Raiders,Frankfurt,220703
3,Pass,"S. Shelton pass complete to M. Schneider for 5 yards to the FG35, 1ST DOWN RT (J. Embry).",1st Quarter,driveindex_1,Raiders Tirol,8,45,3:43,3rd,2,FG40,Raiders,Frankfurt,220703
4,Rush,T. Bonatti rush for 7 yards to the FG28 (K. Katz).,1st Quarter,driveindex_1,Raiders Tirol,8,45,3:43,1st,10,FG35,Raiders,Frankfurt,220703
5,Pass,S. Shelton pass incomplete to M. Schneider.,1st Quarter,driveindex_1,Raiders Tirol,8,45,3:43,2nd,3,FG28,Raiders,Frankfurt,220703
6,Pass,S. Shelton pass incomplete to P. Haun.,1st Quarter,driveindex_1,Raiders Tirol,8,45,3:43,3rd,3,FG28,Raiders,Frankfurt,220703
7,Field goal attempt,"T. Unger field goal attempt from 47 MISSED - wide right, spot at FG37, clock 11:17.",1st Quarter,driveindex_1,Raiders Tirol,8,45,3:43,4th,3,FG28,Raiders,Frankfurt,220703
8,Rush,J. Sullivan rush for 8 yards to the FG45 (A. Ferrari).,1st Quarter,driveindex_2,Frankfurt Galaxy,6,14,2:56,1st,10,FG37,Raiders,Frankfurt,220703
9,Rush,T. Fischbach rush for loss of 1 yard to the FG44 (R. Seeber).,1st Quarter,driveindex_2,Frankfurt Galaxy,6,14,2:56,2nd,2,FG45,Raiders,Frankfurt,220703
10,Rush,"M. Rutsch rush for 6 yards to the 50 yardline, 1ST DOWN FG (N. Gustav).",1st Quarter,driveindex_2,Frankfurt Galaxy,6,14,2:56,3rd,3,FG44,Raiders,Frankfurt,220703
11,Rush,J. Sullivan rush for 1 yard to the RT49 (R. Seeber).,1st Quarter,driveindex_2,Frankfurt Galaxy,6,14,2:56,1st,10,FG50,Raiders,Frankfurt,220703
12,Pass,J. Sullivan pass incomplete to T. Fischbach (P. Pilger).,1st Quarter,driveindex_2,Frankfurt Galaxy,6,14,2:56,2nd,9,RT49,Raiders,Frankfurt,220703
13,Pass,J. Sullivan pass incomplete to H. Schwarz (M. Roger).,1st Quarter,driveindex_2,Frankfurt Galaxy,6,14,2:56,3rd,9,RT49,Raiders,Frankfurt,220703
14,Punt,"H. Schwarz punt 39 yards to the RT10, P. Haun return 11 yards to the RT21, out-of-bounds, clock 08:21.",1st Quarter,driveindex_2,Frankfurt Galaxy,6,14,2:56,4th,9,RT49,Raiders,Frankfurt,220703
15,Rush,T. Bonatti rush for 3 yards to the RT24.,1st Quarter,driveindex_3,Raiders Tirol,6,14,4:08,1st,10,RT21,Raiders,Frankfurt,220703
16,Pass,S. Shelton pass incomplete to F. Abfalter (F. Lowery).,1st Quarter,driveindex_3,Raiders Tirol,6,14,4:08,2nd,7,RT24,Raiders,Frankfurt,220703
17,Rush,"S. Shelton rush for 10 yards to the RT34, 1ST DOWN RT.",1st Quarter,driveindex_3,Raiders Tirol,6,14,4:08,3rd,7,RT24,Raiders,Frankfurt,220703
18,Penalty,PENALTY RT Offensive Holding 10 yards to the RT24.,1st Quarter,driveindex_3,Raiders Tirol,6,14,4:08,1st,10,RT34,Raiders,Frankfurt,220703
19,Rush,S. Shelton rush for 6 yards to the RT30 (F. Lowery).,1st Quarter,driveindex_3,Raiders Tirol,6,14,4:08,1st,20,RT24,Raiders,Frankfurt,220703
20,Pass,S. Shelton pass complete to A. Platzgummer for 10 yards to the RT40 (K. Katz).,1st Quarter,driveindex_3,Raiders Tirol,6,14,4:08,2nd,14,RT30,Raiders,Frankfurt,220703
21,Penalty,PENALTY RT False Start 5 yards to the RT35.,1st Quarter,driveindex_3,Raiders Tirol,6,14,4:08,3rd,4,RT40,Raiders,Frankfurt,220703
22,Pass,S. Shelton pass incomplete to M. Schneider (J. Poznanski).,1st Quarter,driveindex_3,Raiders Tirol,6,14,4:08,3rd,9,RT35,Raiders,Frankfurt,220703
23,Punt,"M. Schneider punt 45 yards to the FG20, F. Lowery return 13 yards to the FG33 (N. Gustav), clock 04:13.",1st Quarter,driveindex_3,Raiders Tirol,6,14,4:08,4th,9,RT35,Raiders,Frankfurt,220703
24,Rush,T. Fischbach rush for no gain to the FG33 (D. Butz).,1st Quarter,driveindex_4,Frankfurt Galaxy,10,67,6:05,1st,10,FG33,Raiders,Frankfurt,220703
25,Pass,J. Sullivan pass incomplete to C. Sow (L. Ogbevoen).,1st Quarter,driveindex_4,Frankfurt Galaxy,10,67,6:05,2nd,10,FG33,Raiders,Frankfurt,220703
26,Pass,"J. Sullivan pass complete to L. Regler for 11 yards to the FG44, 1ST DOWN FG (L. Ogbevoen).",1st Quarter,driveindex_4,Frankfurt Galaxy,10,67,6:05,3rd,10,FG33,Raiders,Frankfurt,220703
27,Rush,J. Sullivan rush for 7 yards to the RT49 (V. Mueller).,1st Quarter,driveindex_4,Frankfurt Galaxy,10,67,6:05,1st,10,FG44,Raiders,Frankfurt,220703
28,Penalty,"PENALTY RT ENC (N. Gustav) 5 yards to the RT44, 1ST DOWN FG.",1st Quarter,driveindex_4,Frankfurt Galaxy,10,67,6:05,2nd,3,RT49,Raiders,Frankfurt,220703
29,Rush,T. Fischbach rush for no gain to the RT44 (L. Ogbevoen).,1st Quarter,driveindex_4,Frankfurt Galaxy,10,67,6:05,1st,10,RT44,Raiders,Frankfurt,220703
30,Pass,J. Sullivan pass complete to L. Regler for no gain to the RT44 (V. Mueller).,1st Quarter,driveindex_4,Frankfurt Galaxy,10,67,6:05,2nd,10,RT44,Raiders,Frankfurt,220703
31,Rush,"J. Sullivan rush for 10 yards to the RT34, 1ST DOWN FG (L. Ogbevoen).",1st Quarter,driveindex_4,Frankfurt Galaxy,10,67,6:05,3rd,10,RT44,Raiders,Frankfurt,220703
32,Pass,S. Shelton pass complete to F. Abfalter for 6 yards to the RT36 (F. Lowery;W. Nasri).,2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,1st,10,RT30,Raiders,Frankfurt,220703
33,Rush,"T. Bonatti rush for 5 yards to the RT41, 1ST DOWN RT (W. Nasri).",2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,2nd,4,RT36,Raiders,Frankfurt,220703
34,Pass,S. Shelton pass complete to P. Haun for 5 yards to the RT46 (F. Lowery).,2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,1st,10,RT41,Raiders,Frankfurt,220703
35,Rush,T. Bonatti rush for 2 yards to the RT48 (L. Achaintre).,2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,2nd,5,RT46,Raiders,Frankfurt,220703
36,Rush,"S. Shelton rush for 21 yards to the FG31, 1ST DOWN RT (J. Poznanski).",2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,3rd,3,RT48,Raiders,Frankfurt,220703
37,Rush,T. Bonatti rush for 7 yards to the FG24.,2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,1st,10,FG31,Raiders,Frankfurt,220703
38,Pass,"S. Shelton pass complete to P. Haun for 5 yards to the FG19, 1ST DOWN RT (J. Embry).",2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,2nd,3,FG24,Raiders,Frankfurt,220703
39,Pass,S. Shelton pass incomplete to P. Haun (K. Maier).,2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,1st,10,FG19,Raiders,Frankfurt,220703
40,Rush,"L. Haslwanter rush for 14 yards to the FG5, 1ST DOWN RT.",2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,2nd,10,FG19,Raiders,Frankfurt,220703
41,Penalty,"PENALTY FG Defensive Pass Interference 4 yards to the FG1, 1ST DOWN RT.",2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,1st,0,FG05,Raiders,Frankfurt,220703
42,Rush,"S. Shelton rush for 1 yard to the FG0, 1ST DOWN RT, TOUCHDOWN, clock 07:32.",2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,1st,0,FG01,Raiders,Frankfurt,220703
43,Point after try,T. Unger kick attempt good.,2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,1st,10,FG15,Raiders,Frankfurt,220703
44,Kickoff,"T. Unger kickoff 66 yards to the FG4, J. Rodney return 25 yards to the FG29 (T. Unger), clock 07:23.",2nd Quarter,driveindex_5,Raiders Tirol,10,70,5:36,1st,0,RT30,Raiders,Frankfurt,220703
45,Pass,J. Sullivan pass incomplete to R. Horn.,2nd Quarter,driveindex_6,Frankfurt Galaxy,3,0,0:26,1st,10,FG29,Raiders,Frankfurt,220703
46,Pass,J. Sullivan pass incomplete to R. Horn (A. Ferrari).,2nd Quarter,driveindex_6,Frankfurt Galaxy,3,0,0:26,2nd,10,FG29,Raiders,Frankfurt,220703
47,Pass,J. Sullivan pass incomplete to T. Fischbach.,2nd Quarter,driveindex_6,Frankfurt Galaxy,3,0,0:26,3rd,10,FG29,Raiders,Frankfurt,220703
48,Punt,"H. Schwarz punt 40 yards to the RT31, downed, clock 06:57.",2nd Quarter,driveindex_6,Frankfurt Galaxy,3,0,0:26,4th,10,FG29,Raiders,Frankfurt,220703
49,Pass,S. Shelton pass incomplete to P. Haun (J. Poznanski).,2nd Quarter,driveindex_7,Raiders Tirol,3,3,1:41,1st,10,RT31,Raiders,Frankfurt,220703
50,Rush,T. Bonatti rush for 8 yards to the RT39 (L. Achaintre).,2nd Quarter,driveindex_7,Raiders Tirol,3,3,1:41,2nd,10,RT31,Raiders,Frankfurt,220703
51,Pass,S. Shelton sacked for loss of 5 yards to the RT34 (W. Nasri;K. Brauns).,2nd Quarter,driveindex_7,Raiders Tirol,3,3,1:41,3rd,2,RT39,Raiders,Frankfurt,220703
52,Punt,"M. Schneider punt 35 yards to the FG31, J. Embry return 16 yards to the FG47 (F. Vlajic), clock 05:16.",2nd Quarter,driveindex_7,Raiders Tirol,3,3,1:41,4th,7,RT34,Raiders,Frankfurt,220703
53,Pass,J. Sullivan pass incomplete to L. Regler (C. Nitzlnader).,2nd Quarter,driveindex_8,Frankfurt Galaxy,3,-7,2:18,1st,10,FG47,Raiders,Frankfurt,220703
54,Rush,T. Fischbach rush for 8 yards to the RT45 (A. Ferrari;V. Mueller).,2nd Quarter,driveindex_8,Frankfurt Galaxy,3,-7,2:18,2nd,10,FG47,Raiders,Frankfurt,220703
55,Penalty,PENALTY FG False Start (R. Horn) 5 yards to the 50 yardline.,2nd Quarter,driveindex_8,Frankfurt Galaxy,3,-7,2:18,3rd,2,RT45,Raiders,Frankfurt,220703
56,Penalty,PENALTY FG False Start 5 yards to the FG45.,2nd Quarter,driveindex_8,Frankfurt Galaxy,3,-7,2:18,3rd,7,FG50,Raiders,Frankfurt,220703
57,Pass,J. Sullivan sacked for loss of 5 yards to the FG40 (N. Melcher).,2nd Quarter,driveindex_8,Frankfurt Galaxy,3,-7,2:18,3rd,12,FG45,Raiders,Frankfurt,220703
58,Punt,"H. Schwarz punt 39 yards to the RT21, P. Haun return 10 yards to the RT31 (J. Rodney), clock 02:58.",2nd Quarter,driveindex_8,Frankfurt Galaxy,3,-7,2:18,4th,17,FG40,Raiders,Frankfurt,220703
59,Rush,"T. Bonatti rush for 12 yards to the RT43, 1ST DOWN RT (J. Poznanski;K. Katz).",2nd Quarter,driveindex_9,Raiders Tirol,3,17,1:06,1st,10,RT31,Raiders,Frankfurt,220703
60,Rush,T. Bonatti rush for 5 yards to the RT48 (K. Katz).,2nd Quarter,driveindex_9,Raiders Tirol,3,17,1:06,1st,10,RT43,Raiders,Frankfurt,220703
61,Pass,"S. Shelton pass intercepted by F. Lowery at the FG34, F. Lowery return 0 yards to the FG34 (M. Schneider), clock 01:52.",2nd Quarter,driveindex_9,Raiders Tirol,3,17,1:06,2nd,5,RT48,Raiders,Frankfurt,220703
62,Pass,J. Sullivan pass incomplete to M. Rutsch (J. Mayerhofer).,2nd Quarter,driveindex_10,Frankfurt Galaxy,2,0,0:13,1st,10,FG34,Raiders,Frankfurt,220703
63,Pass,"J. Sullivan pass intercepted by J. Mayerhofer at the RT41, J. Mayerhofer return 10 yards to the FG49 (N. Strahmann), clock 01:39.",2nd Quarter,driveindex_10,Frankfurt Galaxy,2,0,0:13,2nd,10,FG34,Raiders,Frankfurt,220703
64,Pass,S. Shelton pass complete to T. Bonatti for 6 yards to the FG43 (J. Poznanski).,2nd Quarter,driveindex_11,Raiders Tirol,8,49,4:41,1st,10,FG49,Raiders,Frankfurt,220703
65,Pass,"S. Shelton pass complete to A. Platzgummer for 10 yards to the FG33, 1ST DOWN RT (K. Katz).",2nd Quarter,driveindex_11,Raiders Tirol,8,49,4:41,2nd,4,FG43,Raiders,Frankfurt,220703
66,Pass,S. Shelton pass incomplete to F. Abfalter.,2nd Quarter,driveindex_11,Raiders Tirol,8,49,4:41,1st,10,FG33,Raiders,Frankfurt,220703
67,Pass,S. Shelton pass incomplete to T. Bonatti.,2nd Quarter,driveindex_11,Raiders Tirol,8,49,4:41,2nd,10,FG33,Raiders,Frankfurt,220703
68,Rush,S. Shelton rush for 4 yards to the FG29 (N. Strahmann).,2nd Quarter,driveindex_11,Raiders Tirol,8,49,4:41,3rd,10,FG33,Raiders,Frankfurt,220703
69,Timeout,"Timeout Raiders Tirol, clock 00:39.",2nd Quarter,driveindex_11,Raiders Tirol,8,49,4:41,4th,6,FG29,Raiders,Frankfurt,220703
